cell,x,y,p,beta,n,area_km2,variable
29992,-68.125,6.125,0.41711425781250006,9.207573852368764e-4,18,12240.821982415375,fraction_afd_night
29993,-67.125,6.125,0.6705245971679689,7.616395130753517e-4,18,12240.821982415375,fraction_afd_night
29994,-66.125,6.125,0.13863651568948343,-0.0016062741300889424,18,12240.821982415375,fraction_afd_night
29995,-65.125,6.125,0.44120851950587764,0,18,12240.821982415375,fraction_afd_night
29996,-64.125,6.125,0.009215334942378356,0.008535620163787495,18,12240.821982415375,fraction_afd_night
29997,-63.125,6.125,0.9652545914043686,-3.5609708478053414e-4,18,12240.821982415375,fraction_afd_night
29998,-62.125,6.125,0.016178676867797982,0.001559418998658657,18,12240.821982415375,fraction_afd_night
29999,-61.125,6.125,0.6318598717596959,5.318903630333288e-4,18,12240.821982415375,fraction_afd_night
30000,-60.125,6.125,0.589638551626567,0,18,12240.821982415375,fraction_afd_night
30001,-59.125,6.125,0.044500834375076376,0.0017162967811931264,18,12240.821982415375,fraction_afd_night
30002,-58.125,6.125,0.5711974086377989,0.0011717420485284594,18,12240.821982415375,fraction_afd_night
30003,-57.125,6.125,0.4950790405273438,0.0013525220048096445,18,12240.821982415375,fraction_afd_night
30004,-56.125,6.125,0.10705898333270766,0.0030913948779925705,18,12240.821982415375,fraction_afd_night
30005,-55.125,6.125,0.0020923174275443907,0.0062834904662200375,18,12240.821982415375,fraction_afd_night
30006,-54.125,6.125,1,6.927059342463812e-4,18,12240.821982415375,fraction_afd_night
30007,-53.125,6.125,1,0,18,12240.821982415375,fraction_afd_night
30049,-11.125,6.125,0.5838824207703652,0,18,12240.821982415375,fraction_afd_night
30050,-10.125,6.125,0.8128711544586164,3.2409595435608054e-5,18,12240.821982415375,fraction_afd_night
30051,-9.125,6.125,1,0,18,12240.821982415375,fraction_afd_night
30052,-8.125,6.125,0.44687282071083084,0,18,12240.821982415375,fraction_afd_night
30053,-7.125,6.125,0.2807126652684958,0,18,12240.821982415375,fraction_afd_night
30054,-6.125,6.125,0.0025261742685021692,3.525632641729758e-4,18,12240.821982415375,fraction_afd_night
30055,-5.125,6.125,0.002652921418277019,6.487337273678609e-4,18,12240.821982415375,fraction_afd_night
30056,-4.125,6.125,0.0034314836113065,2.9657658499976e-4,18,12240.821982415375,fraction_afd_night
30057,-3.125,6.125,0.30774889830236934,0,18,12240.821982415375,fraction_afd_night
30058,-2.125,6.125,0.032804038579649565,6.55285778015645e-4,18,12240.821982415375,fraction_afd_night
30059,-1.125,6.125,0.036031686218233556,0,18,12240.821982415375,fraction_afd_night
30060,-0.125,6.125,0.11683805015944786,4.943162202835083e-4,18,12240.821982415375,fraction_afd_night
30061,0.875,6.125,0.6012065440113679,3.888582895425233e-5,18,12240.821982415375,fraction_afd_night
30062,1.875,6.125,0.10034824646229079,0,18,12240.821982415375,fraction_afd_night
30063,2.875,6.125,0.7892680261342813,0,18,12240.821982415375,fraction_afd_night
30064,3.875,6.125,4.813507574741011e-4,0.002933261054567993,18,12240.821982415375,fraction_afd_night
30065,4.875,6.125,0.19638824462890628,-0.002901985709156309,18,12240.821982415375,fraction_afd_night
30066,5.875,6.125,9.309219031401922e-4,0.0012581165020282452,18,12240.821982415375,fraction_afd_night
30067,6.875,6.125,2.1335227413779996e-4,0.0012590079102665185,18,12240.821982415375,fraction_afd_night
30068,7.875,6.125,0.09790224323636039,-3.121479938272387e-4,18,12240.821982415375,fraction_afd_night
30069,8.875,6.125,0.21214294433593753,-0.0016470791772007943,18,12240.821982415375,fraction_afd_night
30070,9.875,6.125,0.08976745605468751,-9.558601970119135e-4,18,12240.821982415375,fraction_afd_night
30071,10.875,6.125,0.3247299194335938,2.6772691247363883e-4,18,12240.821982415375,fraction_afd_night
30072,11.875,6.125,0.0026498142365149447,-6.17019971832633e-4,18,12240.821982415375,fraction_afd_night
30073,12.875,6.125,0.016582434226779134,5.859006196260452e-4,18,12240.821982415375,fraction_afd_night
30074,13.875,6.125,0.013040381210323117,-9.304323369481912e-5,18,12240.821982415375,fraction_afd_night
30075,14.875,6.125,0.012031555175781252,-1.4608622794704776e-4,18,12240.821982415375,fraction_afd_night
30076,15.875,6.125,0.04064734497349784,8.093666446466859e-5,18,12240.821982415375,fraction_afd_night
30077,16.875,6.125,1,-7.729973841571447e-6,18,12240.821982415375,fraction_afd_night
30078,17.875,6.125,0.5420093632183761,-1.2761075049638748e-4,18,12240.821982415375,fraction_afd_night
30079,18.875,6.125,0.06108394698998891,2.3419589602521488e-4,18,12240.821982415375,fraction_afd_night
30080,19.875,6.125,0.08934430574074137,-1.7661131763209897e-4,18,12240.821982415375,fraction_afd_night
30081,20.875,6.125,2.1372191522501475e-4,-6.078891766568025e-4,18,12240.821982415375,fraction_afd_night
30082,21.875,6.125,6.804673344402354e-4,-0.0018911215787132583,18,12240.821982415375,fraction_afd_night
30083,22.875,6.125,4.924042861650975e-4,-0.002836225368082523,18,12240.821982415375,fraction_afd_night
30084,23.875,6.125,0.5135417609394588,2.199924417904445e-4,18,12240.821982415375,fraction_afd_night
30085,24.875,6.125,3.5487131446229446e-4,-0.0037508751689033074,18,12240.821982415375,fraction_afd_night
30086,25.875,6.125,4.931652208254783e-4,-0.002649787448200525,18,12240.821982415375,fraction_afd_night
30087,26.875,6.125,2.535338782141632e-4,-0.004031158983707428,18,12240.821982415375,fraction_afd_night
30088,27.875,6.125,4.931652208254783e-4,-0.002584591042250395,18,12240.821982415375,fraction_afd_night
30089,28.875,6.125,6.804673344402354e-4,-0.004339626431465149,18,12240.821982415375,fraction_afd_night
30090,29.875,6.125,0.0017105368301100308,-8.757410105317831e-4,18,12240.821982415375,fraction_afd_night
30091,30.875,6.125,0.6012065440113679,1.5693820185131495e-5,18,12240.821982415375,fraction_afd_night
30092,31.875,6.125,0.4858209758865495,0.0011502020061016083,18,12240.821982415375,fraction_afd_night
30093,32.875,6.125,0.4858209758865495,-0.0019203424453735352,18,12240.821982415375,fraction_afd_night
30094,33.875,6.125,0.9322814941406251,6.168631215890249e-4,18,12240.821982415375,fraction_afd_night
30095,34.875,6.125,0.026847839355468753,0.0025680561860402427,18,12240.821982415375,fraction_afd_night
30096,35.875,6.125,0.036513646723604874,-0.0015835314989089966,18,12240.821982415375,fraction_afd_night
30097,36.875,6.125,0.04999598261772018,0.003367544284888676,18,12240.821982415375,fraction_afd_night
30098,37.875,6.125,0.36036705185108625,-0.0017506787405600624,18,12240.821982415375,fraction_afd_night
30099,38.875,6.125,0.0069247373015897855,0.011086630185584088,18,12240.821982415375,fraction_afd_night
30100,39.875,6.125,0.1422132419363925,0,18,12240.821982415375,fraction_afd_night
30101,40.875,6.125,0.1814492077214203,0,18,12240.821982415375,fraction_afd_night
30102,41.875,6.125,0.37109336952269756,0,18,12240.821982415375,fraction_afd_night
30104,43.875,6.125,1,0,18,12240.821982415375,fraction_afd_night
30141,80.875,6.125,0.07410119276120804,-5.990447825752199e-4,18,12240.821982415375,fraction_afd_night
30156,95.875,6.125,1,0,18,12240.821982415375,fraction_afd_night
30160,99.875,6.125,7.629394531250002e-6,0.007076627471380764,18,12240.821982415375,fraction_afd_night
30161,100.875,6.125,0.0673499179392527,0.003939354260052954,18,12240.821982415375,fraction_afd_night
30162,101.875,6.125,0.7760323448046139,5.713305436074734e-4,18,12240.821982415375,fraction_afd_night
30163,102.875,6.125,6.804673344402354e-4,-0.014683883903282029,18,12240.821982415375,fraction_afd_night
30176,115.875,6.125,0.004100612752272017,0.0064146628396378625,18,12240.821982415375,fraction_afd_night
30177,116.875,6.125,0.4329859442180058,-0.001685973877708117,18,12240.821982415375,fraction_afd_night
30178,117.875,6.125,0.28588144454287545,-2.863295376300812e-4,18,12240.821982415375,fraction_afd_night
30185,124.875,6.125,0.8275822790319565,4.5987549755308364e-4,18,12240.821982415375,fraction_afd_night
30186,125.875,6.125,0.2807126652684958,0,18,12240.821982415375,fraction_afd_night
30344,-76.125,5.125,0.029416613367929015,0.0035951178546787966,18,12261.326838483483,fraction_afd_night
30345,-75.125,5.125,0.0040445733486984565,0.0024726357446330735,18,12261.326838483483,fraction_afd_night
30346,-74.125,5.125,0.007724233637416755,0.004725473862367146,18,12261.326838483483,fraction_afd_night
30347,-73.125,5.125,0.6950584569564157,7.795104313464391e-4,18,12261.326838483483,fraction_afd_night
30348,-72.125,5.125,9.296164959342951e-4,0.005308205882708232,18,12261.326838483483,fraction_afd_night
30349,-71.125,5.125,0.15057524078280812,4.7316526373227436e-4,18,12261.326838483483,fraction_afd_night
30350,-70.125,5.125,0.9652545914043686,-9.211958386003971e-4,18,12261.326838483483,fraction_afd_night
30351,-69.125,5.125,0.08146982277446033,0.0016764017442862191,18,12261.326838483483,fraction_afd_night
30352,-68.125,5.125,3.5429774664309907e-4,-0.005176344088145665,18,12261.326838483483,fraction_afd_night
30353,-67.125,5.125,0.8276024022312981,0.005422297599060195,18,12261.326838483483,fraction_afd_night
30354,-66.125,5.125,0.6396942138671876,5.7730668534835175e-5,18,12261.326838483483,fraction_afd_night
30355,-65.125,5.125,0.007690429687500001,0.004334621377185815,18,12261.326838483483,fraction_afd_night
30357,-63.125,5.125,0.2837295532226563,-0.004771889497836431,18,12261.326838483483,fraction_afd_night
30358,-62.125,5.125,0.8985748291015626,0.0019507231190800667,18,12261.326838483483,fraction_afd_night
30359,-61.125,5.125,0.3379511193917151,-6.656050682067871e-5,18,12261.326838483483,fraction_afd_night
30360,-60.125,5.125,0.23953954607656078,-8.489456112411889e-4,18,12261.326838483483,fraction_afd_night
30361,-59.125,5.125,0.7938356323393149,-3.465311601758003e-4,18,12261.326838483483,fraction_afd_night
30362,-58.125,5.125,0.026310695289801723,0.010819002808559509,18,12261.326838483483,fraction_afd_night
30363,-57.125,5.125,0.41421617824252505,0,18,12261.326838483483,fraction_afd_night
30364,-56.125,5.125,0.002578162501255667,0.006504354765638709,18,12261.326838483483,fraction_afd_night
30365,-55.125,5.125,0.6094589233398439,0.0021558315493166447,18,12261.326838483483,fraction_afd_night
30366,-54.125,5.125,0.004923786053323564,0.0016752828960306942,18,12261.326838483483,fraction_afd_night
30367,-53.125,5.125,0.0035203613662118777,0.005753300773600737,18,12261.326838483483,fraction_afd_night
30368,-52.125,5.125,0.0023345947265625004,0.007887791398735274,18,12261.326838483483,fraction_afd_night
30411,-9.125,5.125,0.37109336952269756,0,18,12261.326838483483,fraction_afd_night
30412,-8.125,5.125,0.37109336952269756,0,18,12261.326838483483,fraction_afd_night
30413,-7.125,5.125,0.8985748291015626,6.907470524311065e-5,18,12261.326838483483,fraction_afd_night
30414,-6.125,5.125,0.40167816646977295,0,18,12261.326838483483,fraction_afd_night
30415,-5.125,5.125,0.017028393379037755,-0.0013056621820266758,18,12261.326838483483,fraction_afd_night
30416,-4.125,5.125,0.02800781669697017,0.0011517726040134826,18,12261.326838483483,fraction_afd_night
30417,-3.125,5.125,0.40167816646977295,0,18,12261.326838483483,fraction_afd_night
30418,-2.125,5.125,0.4771966199887701,0,18,12261.326838483483,fraction_afd_night
30419,-1.125,5.125,0.1775298524121535,0,18,12261.326838483483,fraction_afd_night
30425,4.875,5.125,0.35254213749971297,0,18,12261.326838483483,fraction_afd_night
30426,5.875,5.125,0.6631594882832027,0.0031459139926092966,18,12261.326838483483,fraction_afd_night
30427,6.875,5.125,0.0035203613662118777,-0.0049865227192640305,18,12261.326838483483,fraction_afd_night
30428,7.875,5.125,0.0012680755296886684,7.619612389879132e-4,18,12261.326838483483,fraction_afd_night
30429,8.875,5.125,0.1260327293774011,0,18,12261.326838483483,fraction_afd_night
30430,9.875,5.125,0.1769450755738571,2.2102220516119684e-4,18,12261.326838483483,fraction_afd_night
30431,10.875,5.125,3.5429774664309907e-4,-0.0011664426419883966,18,12261.326838483483,fraction_afd_night
30432,11.875,5.125,7.629394531250002e-6,-0.004841421963647008,18,12261.326838483483,fraction_afd_night
30433,12.875,5.125,2.1372191522501475e-4,-0.003108389675617218,18,12261.326838483483,fraction_afd_night
30434,13.875,5.125,0.07410119276120804,8.650476229377091e-5,18,12261.326838483483,fraction_afd_night
30435,14.875,5.125,0.7275066490948026,4.4205045383988005e-5,18,12261.326838483483,fraction_afd_night
30436,15.875,5.125,4.1805552238936513e-4,-1.5723268734291196e-4,18,12261.326838483483,fraction_afd_night
30437,16.875,5.125,0.1273529210483305,1.553224273569261e-4,18,12261.326838483483,fraction_afd_night
30438,17.875,5.125,0.5419135332035622,2.3169316506634156e-4,18,12261.326838483483,fraction_afd_night
30439,18.875,5.125,0.206549632471487,2.7813067925827844e-4,18,12261.326838483483,fraction_afd_night
30440,19.875,5.125,0.05530875286195221,-4.886480580483164e-4,18,12261.326838483483,fraction_afd_night
30441,20.875,5.125,0.0017127074115255551,-3.639473288785666e-4,18,12261.326838483483,fraction_afd_night
30442,21.875,5.125,0.18146514892578128,-0.0012718580629942672,18,12261.326838483483,fraction_afd_night
30443,22.875,5.125,3.2806396484375005e-4,-8.743147986630599e-4,18,12261.326838483483,fraction_afd_night
30444,23.875,5.125,0.002652921418277019,-0.0022724743311603865,18,12261.326838483483,fraction_afd_night
30445,24.875,5.125,0.01659529017130447,-5.781739351472684e-4,18,12261.326838483483,fraction_afd_night
30446,25.875,5.125,5.3405761718750014e-5,0.003866137843579054,18,12261.326838483483,fraction_afd_night
30447,26.875,5.125,0.5420093632183761,-4.799524322152138e-5,18,12261.326838483483,fraction_afd_night
30448,27.875,5.125,0.7938356323393149,4.959569778293371e-4,18,12261.326838483483,fraction_afd_night
30449,28.875,5.125,0.015930175781250003,-0.0013679408261345492,18,12261.326838483483,fraction_afd_night
30450,29.875,5.125,0.12973785400390628,-6.106797605752944e-4,18,12261.326838483483,fraction_afd_night
30451,30.875,5.125,2.1335227413779996e-4,-0.0011257492005825043,18,12261.326838483483,fraction_afd_night
30452,31.875,5.125,0.008966437979975593,-0.003018066641830263,18,12261.326838483483,fraction_afd_night
30453,32.875,5.125,0.010406494140625002,-0.003825840141092028,18,12261.326838483483,fraction_afd_night
30454,33.875,5.125,0.0019851712401522345,-0.009262473943332832,18,12261.326838483483,fraction_afd_night
30455,34.875,5.125,3.002223490125602e-4,-0.005809893210728964,18,12261.326838483483,fraction_afd_night
30456,35.875,5.125,0.8960268305566851,-0.001139514148235321,18,12261.326838483483,fraction_afd_night
30457,36.875,5.125,0.04511787115128096,-0.006351949274539947,18,12261.326838483483,fraction_afd_night
30458,37.875,5.125,0.024838501704883286,-0.0034044593572616576,18,12261.326838483483,fraction_afd_night
30459,38.875,5.125,0.011473399721934313,0.013722465400184902,18,12261.326838483483,fraction_afd_night
30462,41.875,5.125,0.012110102316572354,0.0047076891693804,18,12261.326838483483,fraction_afd_night
30465,44.875,5.125,0.16398687005521453,0.004083164501935244,18,12261.326838483483,fraction_afd_night
30515,94.875,5.125,0.8505456293760922,0,18,12261.326838483483,fraction_afd_night
30516,95.875,5.125,0.10705898333270766,-0.0013230182895702975,18,12261.326838483483,fraction_afd_night
30517,96.875,5.125,0.5759870294965579,-5.3703144658356905e-5,18,12261.326838483483,fraction_afd_night
30518,97.875,5.125,0.04231527490571399,0,18,12261.326838483483,fraction_afd_night
30521,100.875,5.125,0.07413548902094942,0.002249867965777715,18,12261.326838483483,fraction_afd_night
30522,101.875,5.125,0.6631220058840049,6.022866194446881e-4,18,12261.326838483483,fraction_afd_night
30523,102.875,5.125,0.36036705185108625,-0.002946338084127222,18,12261.326838483483,fraction_afd_night
30534,113.875,5.125,0.04062352028266098,0.007804980874061585,18,12261.326838483483,fraction_afd_night
30535,114.875,5.125,0.27620328978060316,0.0035044374875724317,18,12261.326838483483,fraction_afd_night
30536,115.875,5.125,0.029422721283785255,-0.004571389748404424,18,12261.326838483483,fraction_afd_night
30537,116.875,5.125,0.020329128079506636,-0.00761244216790566,18,12261.326838483483,fraction_afd_night
30538,117.875,5.125,0.45612585171352166,-0.001793784461915493,18,12261.326838483483,fraction_afd_night
30703,-77.125,4.125,0.04263144032341866,-0.007363832640376958,18,12278.193047439461,fraction_afd_night
30704,-76.125,4.125,0.09790224323636039,-0.0030333958566188812,18,12278.193047439461,fraction_afd_night
30705,-75.125,4.125,2.5177001953125005e-4,0.004379803048712867,18,12278.193047439461,fraction_afd_night
30706,-74.125,4.125,0.31330038685764616,-9.192404337227345e-4,18,12278.193047439461,fraction_afd_night
30707,-73.125,4.125,0.04509240268427331,8.59656117179177e-4,18,12278.193047439461,fraction_afd_night
30708,-72.125,4.125,0.7604234351545746,-4.3178753306468326e-4,18,12278.193047439461,fraction_afd_night
30709,-71.125,4.125,0.23953954607656078,0.001423782535961696,18,12278.193047439461,fraction_afd_night
30710,-70.125,4.125,0.17689373494653204,-5.643442273139954e-4,18,12278.193047439461,fraction_afd_night
30711,-69.125,4.125,0.018615510565226517,-0.0011209157694663321,18,12278.193047439461,fraction_afd_night
30712,-68.125,4.125,0.8016843787266217,0,18,12278.193047439461,fraction_afd_night
30713,-67.125,4.125,0.5179765383890087,2.795158264537652e-4,18,12278.193047439461,fraction_afd_night
30714,-66.125,4.125,0.28588144454287545,0,18,12278.193047439461,fraction_afd_night
30715,-65.125,4.125,0.2807126652684958,0,18,12278.193047439461,fraction_afd_night
30718,-62.125,4.125,0.5520768865168131,7.806201465427876e-4,18,12278.193047439461,fraction_afd_night
30719,-61.125,4.125,0.04996882141144559,0.008194411681457,18,12278.193047439461,fraction_afd_night
30720,-60.125,4.125,0.0030587092280146316,0.0027932673692703247,18,12278.193047439461,fraction_afd_night
30721,-59.125,4.125,0.12973785400390628,6.326129660010338e-4,18,12278.193047439461,fraction_afd_night
30724,-56.125,4.125,1,0,18,12278.193047439461,fraction_afd_night
30725,-55.125,4.125,0.4148230671847746,0,18,12278.193047439461,fraction_afd_night
30726,-54.125,4.125,0.1814492077214203,0,18,12278.193047439461,fraction_afd_night
30728,-52.125,4.125,0.0078865953131446,-0.0049469247460365295,18,12278.193047439461,fraction_afd_night
30729,-51.125,4.125,0.018615510565226517,-0.006474711311360201,18,12278.193047439461,fraction_afd_night
30773,-7.125,4.125,1,0,18,12278.193047439461,fraction_afd_night
30787,6.875,4.125,0.008966437979975593,-0.014928288261095683,18,12278.193047439461,fraction_afd_night
30789,8.875,4.125,0.09786244265903417,-0.004352972470223903,18,12278.193047439461,fraction_afd_night
30790,9.875,4.125,0.012031555175781252,-7.344565043846767e-4,18,12278.193047439461,fraction_afd_night
30791,10.875,4.125,0.6705245971679689,-3.326390869915485e-5,18,12278.193047439461,fraction_afd_night
30792,11.875,4.125,0.0012680755296886684,-0.0016386080533266068,18,12278.193047439461,fraction_afd_night
30793,12.875,4.125,0.16333515195044437,-2.015641424804926e-4,18,12278.193047439461,fraction_afd_night
30794,13.875,4.125,0.03830052853435466,-3.3203262968787124e-4,18,12278.193047439461,fraction_afd_night
30795,14.875,4.125,0.08934430574074137,1.8360834967877184e-4,18,12278.193047439461,fraction_afd_night
30796,15.875,4.125,0.004633827866249677,-5.274340510368347e-4,18,12278.193047439461,fraction_afd_night
30797,16.875,4.125,9.322285432855873e-4,-5.685763640536203e-4,18,12278.193047439461,fraction_afd_night
30798,17.875,4.125,0.8276024022312981,8.76778115828832e-7,18,12278.193047439461,fraction_afd_night
30799,18.875,4.125,0.6094589233398439,-2.1655848249793052e-4,18,12278.193047439461,fraction_afd_night
30800,19.875,4.125,0.6012065440113679,-2.5772274686739995e-4,18,12278.193047439461,fraction_afd_night
30801,20.875,4.125,0.002296913728795548,-8.52877926081419e-4,18,12278.193047439461,fraction_afd_night
30802,21.875,4.125,0.0673499179392527,-4.039473133161664e-4,18,12278.193047439461,fraction_afd_night
30803,22.875,4.125,0.5135417609394588,1.3469470043977103e-4,18,12278.193047439461,fraction_afd_night
30804,23.875,4.125,0.014711742430035642,-6.741341203451157e-4,18,12278.193047439461,fraction_afd_night
30805,24.875,4.125,4.931652208254783e-4,-0.0019560938235372305,18,12278.193047439461,fraction_afd_night
30806,25.875,4.125,3.5487131446229446e-4,-0.0033934900226692357,18,12278.193047439461,fraction_afd_night
30807,26.875,4.125,3.5429774664309907e-4,-0.004915208301760934,18,12278.193047439461,fraction_afd_night
30808,27.875,4.125,2.1372191522501475e-4,-0.004107346447805563,18,12278.193047439461,fraction_afd_night
30809,28.875,4.125,0.014723523855926787,0.0020060271645585695,18,12278.193047439461,fraction_afd_night
30810,29.875,4.125,0.010176440395772817,0.0015800444578582592,18,12278.193047439461,fraction_afd_night
30811,30.875,4.125,0.3037948608398438,-2.3828318253869103e-4,18,12278.193047439461,fraction_afd_night
30812,31.875,4.125,6.79466084562944e-4,-0.0030414555221796036,18,12278.193047439461,fraction_afd_night
30813,32.875,4.125,0.2958693422661805,0.0012882845476269722,18,12278.193047439461,fraction_afd_night
30814,33.875,4.125,0.5226135253906251,-5.934031849557704e-4,18,12278.193047439461,fraction_afd_night
30876,95.875,4.125,6.804673344402354e-4,0.009013565364651956,18,12278.193047439461,fraction_afd_night
30877,96.875,4.125,0.0019851712401522345,0.003073358000256121,18,12278.193047439461,fraction_afd_night
30878,97.875,4.125,0.1322206524616295,-4.6413158997893333e-5,18,12278.193047439461,fraction_afd_night
30881,100.875,4.125,0.1769450755738571,0.0017752157820558005,18,12278.193047439461,fraction_afd_night
30882,101.875,4.125,0.6705245971679689,-0.003509695641696453,18,12278.193047439461,fraction_afd_night
30883,102.875,4.125,0.6318598717596959,-0.003997057676315308,18,12278.193047439461,fraction_afd_night
30888,107.875,4.125,0.03621055125648898,0.0024783865971998737,18,12278.193047439461,fraction_afd_night
30894,113.875,4.125,0.016582434226779134,0.004146294461356269,18,12278.193047439461,fraction_afd_night
30895,114.875,4.125,0.1414821214827934,0,18,12278.193047439461,fraction_afd_night
30897,116.875,4.125,3.8325611908638177e-4,-0.015039476659148931,18,12278.193047439461,fraction_afd_night
30898,117.875,4.125,0.01055870761672617,-0.006961671262979507,18,12278.193047439461,fraction_afd_night
31063,-77.125,3.125,0.004638694855327004,0.0074480445632203055,18,12291.416708286442,fraction_afd_night
31064,-76.125,3.125,0.010167492447122131,-0.0035816965003808337,18,12291.416708286442,fraction_afd_night
31065,-75.125,3.125,0.22875213623046878,-0.002869795386989911,18,12291.416708286442,fraction_afd_night
31066,-74.125,3.125,0.14151763916015628,7.326841420893158e-4,18,12291.416708286442,fraction_afd_night
31067,-73.125,3.125,0.08938227627855935,0.001812108274963167,18,12291.416708286442,fraction_afd_night
31068,-72.125,3.125,0.41711425781250006,0.003713864088058472,18,12291.416708286442,fraction_afd_night
31069,-71.125,3.125,0.16714896906439217,0.005160710215568543,18,12291.416708286442,fraction_afd_night
31070,-70.125,3.125,0.7874064906662693,0,18,12291.416708286442,fraction_afd_night
31072,-68.125,3.125,0.1814492077214203,0,18,12291.416708286442,fraction_afd_night
31073,-67.125,3.125,0.37109336952269756,0,18,12291.416708286442,fraction_afd_night
31074,-66.125,3.125,0.10034824646229079,0,18,12291.416708286442,fraction_afd_night
31075,-65.125,3.125,0.04511787115128096,-0.00419096861566816,18,12291.416708286442,fraction_afd_night
31076,-64.125,3.125,0.7224882377863827,6.363162149985632e-4,18,12291.416708286442,fraction_afd_night
31078,-62.125,3.125,0.15062364442322385,0.017327734579642616,18,12291.416708286442,fraction_afd_night
31079,-61.125,3.125,0.013870239257812502,0.006074381371339163,18,12291.416708286442,fraction_afd_night
31080,-60.125,3.125,0.04316711425781251,0.0035292024724185465,18,12291.416708286442,fraction_afd_night
31081,-59.125,3.125,0.8276024022312981,4.882733337581159e-5,18,12291.416708286442,fraction_afd_night
31088,-52.125,3.125,0.014266186701446927,0,18,12291.416708286442,fraction_afd_night
31089,-51.125,3.125,0.25744802800003513,-0.0017600000969001223,18,12291.416708286442,fraction_afd_night
31150,9.875,3.125,0.013040381210323117,-0.003920212015509605,18,12291.416708286442,fraction_afd_night
31151,10.875,3.125,1,0,18,12291.416708286442,fraction_afd_night
31152,11.875,3.125,0.02305346642630075,4.7524989797518804e-4,18,12291.416708286442,fraction_afd_night
31154,13.875,3.125,0.5838824207703652,0,18,12291.416708286442,fraction_afd_night
31155,14.875,3.125,0.47759805661351046,2.739904448390007e-5,18,12291.416708286442,fraction_afd_night
31156,15.875,3.125,0.5286121252556879,0,18,12291.416708286442,fraction_afd_night
31157,16.875,3.125,0.03556356145927913,0.0013979190714760786,18,12291.416708286442,fraction_afd_night
31158,17.875,3.125,0.3589514358526263,0,18,12291.416708286442,fraction_afd_night
31159,18.875,3.125,0.23959527057107619,2.7378691205133997e-5,18,12291.416708286442,fraction_afd_night
31160,19.875,3.125,0.004005432128906251,-3.685440868139267e-4,18,12291.416708286442,fraction_afd_night
31161,20.875,3.125,0.0014731066000260907,-5.771178752183914e-4,18,12291.416708286442,fraction_afd_night
31162,21.875,3.125,0.020862582332765507,0,18,12291.416708286442,fraction_afd_night
31163,22.875,3.125,0.10831938073000408,0,18,12291.416708286442,fraction_afd_night
31164,23.875,3.125,0.020812988281250003,1.7059474843195998e-4,18,12291.416708286442,fraction_afd_night
31165,24.875,3.125,0.1535763965499838,0,18,12291.416708286442,fraction_afd_night
31166,25.875,3.125,0.2633483967886101,-5.933838630361217e-6,18,12291.416708286442,fraction_afd_night
31167,26.875,3.125,7.629394531250002e-6,-0.0037112596444785597,18,12291.416708286442,fraction_afd_night
31168,27.875,3.125,0.6318598717596959,1.3044606894254684e-4,18,12291.416708286442,fraction_afd_night
31169,28.875,3.125,2.531050653619461e-4,-0.0010621212422847748,18,12291.416708286442,fraction_afd_night
31170,29.875,3.125,0.0673499179392527,0.0017082206904888153,18,12291.416708286442,fraction_afd_night
31171,30.875,3.125,0.018644883774004018,8.376703287164371e-4,18,12291.416708286442,fraction_afd_night
31172,31.875,3.125,2.5177001953125005e-4,0.004849959537386895,18,12291.416708286442,fraction_afd_night
31173,32.875,3.125,0.0015792846679687502,0.006478652823716402,18,12291.416708286442,fraction_afd_night
31174,33.875,3.125,0.9661178588867189,2.123714904441978e-4,18,12291.416708286442,fraction_afd_night
31175,34.875,3.125,0.7275066490948026,0.0018837828603055743,18,12291.416708286442,fraction_afd_night
31176,35.875,3.125,0.5074417851698669,0.013384918371836344,18,12291.416708286442,fraction_afd_night
31183,42.875,3.125,0.8551321405847059,0,18,12291.416708286442,fraction_afd_night
31184,43.875,3.125,0.37109336952269756,0,18,12291.416708286442,fraction_afd_night
31185,44.875,3.125,0.024467523139596287,0.004791759970513257,18,12291.416708286442,fraction_afd_night
31186,45.875,3.125,0.010176440395772817,0.008261696745951971,18,12291.416708286442,fraction_afd_night
31238,97.875,3.125,0.020346711127751337,0.0025118435067789896,18,12291.416708286442,fraction_afd_night
31239,98.875,3.125,0.56988799028714765,7.225821415583293e-5,18,12291.416708286442,fraction_afd_night
31240,99.875,3.125,2.1372191522501475e-4,0.007904347777366639,18,12291.416708286442,fraction_afd_night
31241,100.875,3.125,0.22263379171117562,-0.005724640004336834,18,12291.416708286442,fraction_afd_night
31242,101.875,3.125,0.13863651568948343,0.003094874748161861,18,12291.416708286442,fraction_afd_night
31243,102.875,3.125,0.0012893676757812502,0.011278178956773546,18,12291.416708286442,fraction_afd_night
31252,111.875,3.125,0.032804038579649565,-0.008320744377332968,18,12291.416708286442,fraction_afd_night
31253,112.875,3.125,0.020974537112784852,-0.0036911272576877047,18,12291.416708286442,fraction_afd_night
31254,113.875,3.125,0.005651504949182239,-8.822022161136072e-4,18,12291.416708286442,fraction_afd_night
31255,114.875,3.125,0.059058229090536735,0,18,12291.416708286442,fraction_afd_night
31256,115.875,3.125,1,0,18,12291.416708286442,fraction_afd_night
31257,116.875,3.125,0.0045016853690016375,-9.848126875502722e-4,18,12291.416708286442,fraction_afd_night
31258,117.875,3.125,0.40786704390216394,0.0039943644156058625,18,12291.416708286442,fraction_afd_night
